date,product_id,product_name,product_category,purchase,add_to_cart,click,view
17012024,DQProduk-034,Speaker Mini DQLab,Elektronik,35,327,1384,1711
18012024,DQProduk-001,Buku Agenda DQLab,Merchandise,99,852,4752,8754
18012024,DQProduk-002,Termos Logo DQLab,Merchandise,30,290,1657,2197
18012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,292,3297,11666,16534
18012024,DQProduk-007,Botol Minum DQLab,Merchandise,21,247,1360,2669
18012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,65,739,2620,3213
18012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,88,720,4139,7303
18012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,13,133,434,667
18012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,12,106,339,485
18012024,DQProduk-018,Printer Mini DQLab,Elektronik,56,478,2405,2774
18012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,14,151,731,1179
18012024,DQProduk-024,Label Maker DQLab,Elektronik,17,139,831,1091
18012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,27,253,924,1581
18012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,16,143,640,744
18012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,29,266,1121,1667
18012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,39,405,1390,2040
18012024,DQProduk-033,Tumbler Logo DQLab,Merchandise,4,35,112,163
19012024,DQProduk-001,Buku Agenda DQLab,Merchandise,91,922,3881,7237
19012024,DQProduk-002,Termos Logo DQLab,Merchandise,89,833,4894,6452
19012024,DQProduk-005,Dompet Kartu DQLab,Merchandise,20,180,727,1154
19012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,205,2190,8900,8948
19012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,33,369,1830,2014
19012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,94,954,3572,6417
19012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,168,1685,9276,13234
19012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,32,383,2102,3321
19012024,DQProduk-018,Printer Mini DQLab,Elektronik,68,639,3733,4165
19012024,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,1,11,49,82
19012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,2,17,99,141
19012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,24,280,979,1103
19012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,18,158,706,1142
19012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,58,653,2458,4553
19012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,56,620,3517,5015
19012024,DQProduk-033,Tumbler Logo DQLab,Merchandise,3,25,149,180
19012024,DQProduk-034,Speaker Mini DQLab,Elektronik,12,136,718,1068
20012024,DQProduk-001,Buku Agenda DQLab,Merchandise,64,733,3395,3769
20012024,DQProduk-002,Termos Logo DQLab,Merchandise,38,318,969,1613
20012024,DQProduk-003,Sticky Notes DQLab,Alat Tulis,5,49,192,366
20012024,DQProduk-005,Dompet Kartu DQLab,Merchandise,3,30,119,234
20012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,165,1783,10340,11359
20012024,DQProduk-007,Botol Minum DQLab,Merchandise,18,165,908,1633
20012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,104,1185,4506,4808
20012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,118,1136,4883,7374
20012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,36,350,2078,3026
20012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,44,482,1656,1692
20012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,27,228,842,1555
20012024,DQProduk-018,Printer Mini DQLab,Elektronik,35,362,1811,2224
20012024,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,31,307,1159,1724
20012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,20,169,694,1337
20012024,DQProduk-024,Label Maker DQLab,Elektronik,21,206,768,1054
20012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,31,269,1096,1689
20012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,24,219,1061,1326
20012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,106,933,3468,4609
20012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,53,626,3244,4209
20012024,DQProduk-033,Tumbler Logo DQLab,Merchandise,34,398,1215,2401
20012024,DQProduk-034,Speaker Mini DQLab,Elektronik,75,718,3897,5994
21012024,DQProduk-001,Buku Agenda DQLab,Merchandise,189,2072,8324,11425
21012024,DQProduk-002,Termos Logo DQLab,Merchandise,145,1578,9056,13380
21012024,DQProduk-005,Dompet Kartu DQLab,Merchandise,8,84,497,590
21012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,260,2720,10664,11214
21012024,DQProduk-007,Botol Minum DQLab,Merchandise,106,1231,6854,7243
21012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,208,2106,10197,15749
21012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,204,1873,10662,19096
21012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,46,390,2013,3203
21012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,100,908,5126,9655
21012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,10,110,383,741
21012024,DQProduk-018,Printer Mini DQLab,Elektronik,99,1033,3380,4501
21012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,80,823,3352,5583
21012024,DQProduk-024,Label Maker DQLab,Elektronik,5,43,183,343
21012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,99,993,4698,4955
21012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,85,963,4122,5245
21012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,133,1348,5924,10716
21012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,33,383,1395,1758
21012024,DQProduk-033,Tumbler Logo DQLab,Merchandise,4,45,163,225
21012024,DQProduk-034,Speaker Mini DQLab,Elektronik,44,406,1426,2321
22012024,DQProduk-001,Buku Agenda DQLab,Merchandise,113,971,5641,10628
22012024,DQProduk-002,Termos Logo DQLab,Merchandise,84,912,5003,8527
22012024,DQProduk-005,Dompet Kartu DQLab,Merchandise,26,238,778,1249
22012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,235,2722,15062,15105
22012024,DQProduk-007,Botol Minum DQLab,Merchandise,14,152,652,1285
22012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,173,1843,7559,9777
22012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,95,767,3784,4440
22012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,79,658,2527,3280
22012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,58,508,2579,4851
22012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,16,146,805,1218
22012024,DQProduk-018,Printer Mini DQLab,Elektronik,70,812,2921,3180
22012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,91,766,2671,4659
22012024,DQProduk-024,Label Maker DQLab,Elektronik,77,744,3352,3402
22012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,50,518,2196,2556
22012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,60,604,2907,3556
22012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,115,1328,4199,7919
22012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,75,874,3863,7055
22012024,DQProduk-033,Tumbler Logo DQLab,Merchandise,16,170,835,917
22012024,DQProduk-034,Speaker Mini DQLab,Elektronik,61,642,2956,4044
23012024,DQProduk-001,Buku Agenda DQLab,Merchandise,48,425,2403,4507
23012024,DQProduk-002,Termos Logo DQLab,Merchandise,17,170,641,1016
23012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,331,2891,11922,21990
23012024,DQProduk-007,Botol Minum DQLab,Merchandise,58,612,3495,5104
23012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,98,929,5187,7282
23012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,151,1331,4334,6550
23012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,7,60,221,288
23012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,47,479,2461,2489
23012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,29,254,1112,1124
23012024,DQProduk-018,Printer Mini DQLab,Elektronik,41,386,1404,1987
23012024,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,7,70,391,479
23012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,10,109,423,840
23012024,DQProduk-024,Label Maker DQLab,Elektronik,36,317,1698,2603
23012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,36,313,1442,2821
23012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,31,367,2149,3129
23012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,65,582,1824,3418
23012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,13,138,607,925
23012024,DQProduk-034,Speaker Mini DQLab,Elektronik,6,66,302,574
24012024,DQProduk-001,Buku Agenda DQLab,Merchandise,38,331,1457,1527
24012024,DQProduk-002,Termos Logo DQLab,Merchandise,15,158,599,794
24012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,333,3391,16747,32776
24012024,DQProduk-007,Botol Minum DQLab,Merchandise,79,884,4428,7094
24012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,129,1257,4335,6080
24012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,57,529,2421,2968
24012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,15,164,589,709
24012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,69,592,3195,4334
24012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,29,275,1023,1960
24012024,DQProduk-018,Printer Mini DQLab,Elektronik,50,588,2512,4362
24012024,DQProduk-022,Map Eksklusif DQLab,Organisasi,15,146,662,1291
24012024,DQProduk-024,Label Maker DQLab,Elektronik,15,172,797,804
24012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,41,371,1923,2655
24012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,73,668,2724,4392
24012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,37,359,1225,1652
24012024,DQProduk-033,Tumbler Logo DQLab,Merchandise,13,130,639,1247
25012024,DQProduk-001,Buku Agenda DQLab,Merchandise,151,1355,6474,8509
25012024,DQProduk-002,Termos Logo DQLab,Merchandise,31,319,1002,1558
25012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,145,1410,6560,12614
25012024,DQProduk-007,Botol Minum DQLab,Merchandise,14,138,529,717
25012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,117,1289,5746,10941
25012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,74,730,2196,3021
25012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,37,363,1825,2730
25012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,33,269,1518,2557
25012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,74,700,3074,4149
25012024,DQProduk-018,Printer Mini DQLab,Elektronik,40,447,1450,1833
25012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,16,136,578,1012
25012024,DQProduk-024,Label Maker DQLab,Elektronik,3,28,159,179
25012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,62,664,3749,6807
25012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,19,186,955,971
25012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,29,343,1527,2794
25012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,36,431,1640,2632
25012024,DQProduk-033,Tumbler Logo DQLab,Merchandise,23,268,879,1180
25012024,DQProduk-034,Speaker Mini DQLab,Elektronik,49,560,2303,2839
26012024,DQProduk-001,Buku Agenda DQLab,Merchandise,64,661,3912,7507
26012024,DQProduk-002,Termos Logo DQLab,Merchandise,53,550,2785,5287
26012024,DQProduk-005,Dompet Kartu DQLab,Merchandise,10,87,412,698
26012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,240,2575,11337,19767
26012024,DQProduk-007,Botol Minum DQLab,Merchandise,74,855,3093,3704
26012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,59,686,2851,5464
26012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,127,1404,7507,11047
26012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,53,535,1672,2557
26012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,23,248,1463,1477
26012024,DQProduk-018,Printer Mini DQLab,Elektronik,36,421,1327,2631
26012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,16,166,744,951
26012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,21,187,801,1298
26012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,44,447,2260,4333
26012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,25,299,1151,2138
26012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,29,314,1126,1425
26012024,DQProduk-033,Tumbler Logo DQLab,Merchandise,3,25,116,121
27012024,DQProduk-001,Buku Agenda DQLab,Merchandise,115,1207,5060,6199
27012024,DQProduk-002,Termos Logo DQLab,Merchandise,36,407,1523,2367
27012024,DQProduk-004,Notebook A5 DQLab,Buku Catatan,7,59,243,400
27012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,214,2223,10215,15312
27012024,DQProduk-007,Botol Minum DQLab,Merchandise,57,568,1778,2524
27012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,45,531,2691,3390
27012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,78,783,3573,6096
27012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,7,61,211,354
27012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,67,684,3166,5182
27012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,15,168,527,981
27012024,DQProduk-018,Printer Mini DQLab,Elektronik,97,1053,5335,8007
27012024,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,31,336,1823,3224
27012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,14,144,592,746
27012024,DQProduk-024,Label Maker DQLab,Elektronik,47,431,1796,3109
27012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,20,225,1205,1361
27012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,24,195,955,1021
27012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,148,1744,7576,13306
27012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,28,303,1113,1307
27012024,DQProduk-034,Speaker Mini DQLab,Elektronik,35,396,2286,4418
28012024,DQProduk-001,Buku Agenda DQLab,Merchandise,193,1715,8110,14103
28012024,DQProduk-002,Termos Logo DQLab,Merchandise,50,438,2203,2880
28012024,DQProduk-004,Notebook A5 DQLab,Buku Catatan,4,47,275,385
28012024,DQProduk-005,Dompet Kartu DQLab,Merchandise,24,278,940,1307
28012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,437,4546,14911,29228
28012024,DQProduk-007,Botol Minum DQLab,Merchandise,103,896,3904,6322
28012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,253,2816,14251,27782
28012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,130,1389,4512,5437
28012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,17,150,728,1094
28012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,108,1293,4050,4638
28012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,85,796,3039,5936
28012024,DQProduk-018,Printer Mini DQLab,Elektronik,85,1006,3076,6124
28012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,107,882,3197,5054
28012024,DQProduk-024,Label Maker DQLab,Elektronik,5,59,50393,15808
28012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,120,1318,6114,9359
28012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,67,596,2179,2854
28012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,37,439,1521,2593
28012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,38,368,1472,2673
28012024,DQProduk-033,Tumbler Logo DQLab,Merchandise,16,141,752,801
28012024,DQProduk-034,Speaker Mini DQLab,Elektronik,33,322,1533,1784
29012024,DQProduk-001,Buku Agenda DQLab,Merchandise,146,1388,4416,5064
29012024,DQProduk-002,Termos Logo DQLab,Merchandise,61,577,2376,2726
29012024,DQProduk-004,Notebook A5 DQLab,Buku Catatan,8,80,400,581
29012024,DQProduk-005,Dompet Kartu DQLab,Merchandise,16,153,689,853
29012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,121,1369,7411,9004
29012024,DQProduk-007,Botol Minum DQLab,Merchandise,30,352,1705,1983
29012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,439,3569,11243,22440
29012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,192,2151,9423,15547
29012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,48,572,2007,3330
29012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,124,1081,6104,11828
29012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,44,380,1863,3113
29012024,DQProduk-018,Printer Mini DQLab,Elektronik,52,590,3310,6486
29012024,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,5,48,280,517
29012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,120,1165,4790,6037
29012024,DQProduk-022,Map Eksklusif DQLab,Organisasi,21,189,742,1199
29012024,DQProduk-024,Label Maker DQLab,Elektronik,126,1237,5390,9809
29012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,160,1302,6775,12233
29012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,57,626,2314,4333
29012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,79,660,2613,4865
29012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,99,1164,3892,6340
30012024,DQProduk-001,Buku Agenda DQLab,Merchandise,116,1107,3348,4315
30012024,DQProduk-002,Termos Logo DQLab,Merchandise,30,266,1162,1805
30012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,330,3437,11715,15623
30012024,DQProduk-007,Botol Minum DQLab,Merchandise,14,139,746,1082
30012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,108,1256,5788,8822
30012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,113,1275,5644,9229
30012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,39,355,1794,1870
30012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,67,701,3917,4825
30012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,27,270,1135,2009
30012024,DQProduk-018,Printer Mini DQLab,Elektronik,83,730,2883,3012
30012024,DQProduk-022,Map Eksklusif DQLab,Organisasi,8,65,213,215
30012024,DQProduk-024,Label Maker DQLab,Elektronik,20,193,1143,1901
30012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,72,809,2824,4673
30012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,63,712,4051,5108
30012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,87,870,4419,5351
30012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,36,392,1678,2045
30012024,DQProduk-033,Tumbler Logo DQLab,Merchandise,12,136,758,1196
30012024,DQProduk-034,Speaker Mini DQLab,Elektronik,5,44,226,451
31012024,DQProduk-001,Buku Agenda DQLab,Merchandise,81,862,4313,8140
31012024,DQProduk-002,Termos Logo DQLab,Merchandise,12,104,542,1007
31012024,DQProduk-006,Earphone Kantor DQLab,Elektronik,178,2119,12316,18830
31012024,DQProduk-007,Botol Minum DQLab,Merchandise,51,427,2417,4015
31012024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,39,395,1228,2345
31012024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,49,538,2518,4851
31012024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,18,168,516,686
31012024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,245,2226,8526,15019
31012024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,51,611,3229,4462
31012024,DQProduk-018,Printer Mini DQLab,Elektronik,45,410,1410,1778
31012024,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,7,67,369,411
31012024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,4,41,231,401
31012024,DQProduk-024,Label Maker DQLab,Elektronik,35,289,1534,3040
31012024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,59,618,2047,3675
31012024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,17,176,772,963
31012024,DQProduk-030,Powerbank Logo DQLab,Elektronik,45,518,1557,2690
31012024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,38,322,1216,1796
1022024,DQProduk-001,Buku Agenda DQLab,Merchandise,103,1014,4595,9039
1022024,DQProduk-002,Termos Logo DQLab,Merchandise,14,147,873,1145
1022024,DQProduk-003,Sticky Notes DQLab,Alat Tulis,6,57,329,582
1022024,DQProduk-005,Dompet Kartu DQLab,Merchandise,8,79,264,363
1022024,DQProduk-006,Earphone Kantor DQLab,Elektronik,247,2693,13173,16520
1022024,DQProduk-007,Botol Minum DQLab,Merchandise,30,345,1975,2328
1022024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,92,1067,6125,8631
1022024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,71,577,3054,5758
1022024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,28,305,986,1819
1022024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,16,168,575,1032
1022024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,5,40,237,258
1022024,DQProduk-018,Printer Mini DQLab,Elektronik,69,784,3043,4516
1022024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,48,492,2235,2904
1022024,DQProduk-022,Map Eksklusif DQLab,Organisasi,12,115,619,772
1022024,DQProduk-024,Label Maker DQLab,Elektronik,8,74,309,489
1022024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,66,717,2885,3281
1022024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,35,309,1744,2925
1022024,DQProduk-030,Powerbank Logo DQLab,Elektronik,34,295,1109,1269
1022024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,91,873,3516,3987
1022024,DQProduk-033,Tumbler Logo DQLab,Merchandise,15,149,844,877
1022024,DQProduk-034,Speaker Mini DQLab,Elektronik,14,117,460,874
2022024,DQProduk-001,Buku Agenda DQLab,Merchandise,209,2067,6490,11736
2022024,DQProduk-002,Termos Logo DQLab,Merchandise,75,667,3201,4143
2022024,DQProduk-006,Earphone Kantor DQLab,Elektronik,275,3100,12310,17964
2022024,DQProduk-007,Botol Minum DQLab,Merchandise,28,294,1561,2750
2022024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,39,325,1746,2388
2022024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,99,922,4199,6613
2022024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,30,346,1957,3779
2022024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,97,1136,3412,6773
2022024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,12,123,594,991
2022024,DQProduk-018,Printer Mini DQLab,Elektronik,67,707,2889,3226
2022024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,4,41,186,335
2022024,DQProduk-024,Label Maker DQLab,Elektronik,28,297,1233,1944
2022024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,69,797,3676,7226
2022024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,46,381,1932,2727
2022024,DQProduk-030,Powerbank Logo DQLab,Elektronik,69,739,2389,4308
2022024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,90,892,4287,5897
2022024,DQProduk-034,Speaker Mini DQLab,Elektronik,24,287,1254,1604
3022024,DQProduk-001,Buku Agenda DQLab,Merchandise,132,1210,3936,5140
3022024,DQProduk-002,Termos Logo DQLab,Merchandise,37,360,1229,2390
3022024,DQProduk-003,Sticky Notes DQLab,Alat Tulis,3,28,117,126
3022024,DQProduk-005,Dompet Kartu DQLab,Merchandise,14,150,564,669
3022024,DQProduk-006,Earphone Kantor DQLab,Elektronik,196,1981,9317,17993
3022024,DQProduk-007,Botol Minum DQLab,Merchandise,77,635,2071,3449
3022024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,207,2149,6983,11523
3022024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,121,1093,4453,7717
