stock_id,date,product_name,product_category,unit_sold,price,cost,stock_available
DQ-E-LMD,1/15/2024,Label Maker DQLab,Elektronik,80,299850,224850,122
DQ-AT-TRD,1/15/2024,Tipe-X Roller DQLab,Alat Tulis,54,44850,29850,77
DQ-PM-SBD,1/15/2024,Staples + Box DQLab,Perlengkapan Meja,86,74850,59850,116
DQ-E-PLD,1/15/2024,Powerbank Logo DQLab,Elektronik,44,299850,269850,101
DQ-P-LCD,1/15/2024,Lakban + Cutter DQLab,Pengemasan,50,134850,119850,79
DQ-M-TLD,1/15/2024,Tumbler Logo DQLab,Merchandise,25,194850,164850,42
DQ-E-SMD,1/15/2024,Speaker Mini DQLab,Elektronik,2,389850,314850,18
DQ-M-BAD,1/16/2024,Buku Agenda DQLab,Merchandise,36,239850,149850,112
DQ-M-TLD,1/16/2024,Termos Logo DQLab,Merchandise,27,194850,149850,53
DQ-BC-NAD,1/16/2024,Notebook A5 DQLab,Buku Catatan,12,194850,149850,54
DQ-E-EKD,1/16/2024,Earphone Kantor DQLab,Elektronik,267,224850,104850,324
DQ-M-BMD,1/16/2024,Botol Minum DQLab,Merchandise,36,239850,179850,121
DQ-KC-KND,1/16/2024,Kartu Nama DQLab,Kertas & Cetak,83,104850,59850,151
DQ-AT-PMD,1/16/2024,Pulpen Metal DQLab,Alat Tulis,42,164850,149850,137
DQ-O-KSD,1/16/2024,Kotak Serbaguna DQLab,Organisasi,11,224850,164850,42
DQ-KC-LND,1/16/2024,Label Nama DQLab,Kertas & Cetak,27,164850,89850,66
DQ-M-STED,1/16/2024,Set Tulis Eksekutif DQLab,Merchandise,10,299850,209850,57
DQ-E-PMD,1/16/2024,Printer Mini DQLab,Elektronik,42,599850,524850,102
DQ-E-LMD,1/16/2024,Label Maker DQLab,Elektronik,15,299850,224850,78
DQ-AT-TRD,1/16/2024,Tipe-X Roller DQLab,Alat Tulis,46,44850,29850,63
DQ-PM-SBD,1/16/2024,Staples + Box DQLab,Perlengkapan Meja,40,74850,59850,76
DQ-E-PLD,1/16/2024,Powerbank Logo DQLab,Elektronik,77,299850,269850,113
DQ-P-LCD,1/16/2024,Lakban + Cutter DQLab,Pengemasan,27,134850,119850,57
DQ-M-TLD,1/16/2024,Tumbler Logo DQLab,Merchandise,8,194850,164850,47
DQ-M-BAD,1/17/2024,Buku Agenda DQLab,Merchandise,51,239850,149850,88
DQ-M-TLD,1/17/2024,Termos Logo DQLab,Merchandise,47,194850,149850,120
DQ-M-DKD,1/17/2024,Dompet Kartu DQLab,Merchandise,5,149850,119850,83
DQ-E-EKD,1/17/2024,Earphone Kantor DQLab,Elektronik,369,224850,104850,439
DQ-M-BMD,1/17/2024,Botol Minum DQLab,Merchandise,32,239850,179850,89
DQ-KC-KND,1/17/2024,Kartu Nama DQLab,Kertas & Cetak,44,104850,59850,72
DQ-AT-PMD,1/17/2024,Pulpen Metal DQLab,Alat Tulis,62,164850,149850,75
DQ-KC-LND,1/17/2024,Label Nama DQLab,Kertas & Cetak,51,164850,89850,95
DQ-M-STED,1/17/2024,Set Tulis Eksekutif DQLab,Merchandise,29,299850,209850,102
DQ-E-PMD,1/17/2024,Printer Mini DQLab,Elektronik,70,599850,524850,128
DQ-PM-PKD,1/17/2024,Papan Klip DQLab,Perlengkapan Meja,11,374850,134850,37
DQ-E-KBD,1/17/2024,Kalkulator Besar DQLab,Elektronik,10,149850,104850,63
DQ-AT-TRD,1/17/2024,Tipe-X Roller DQLab,Alat Tulis,12,44850,29850,51
DQ-PM-SBD,1/17/2024,Staples + Box DQLab,Perlengkapan Meja,59,74850,59850,114
DQ-E-PLD,1/17/2024,Powerbank Logo DQLab,Elektronik,15,299850,269850,30
DQ-P-LCD,1/17/2024,Lakban + Cutter DQLab,Pengemasan,57,134850,119850,103
DQ-E-SMD,1/17/2024,Speaker Mini DQLab,Elektronik,35,389850,314850,68
DQ-M-BAD,1/18/2024,Buku Agenda DQLab,Merchandise,99,239850,149850,154
DQ-M-TLD,1/18/2024,Termos Logo DQLab,Merchandise,30,194850,149850,92
DQ-E-EKD,1/18/2024,Earphone Kantor DQLab,Elektronik,292,224850,104850,361
DQ-M-BMD,1/18/2024,Botol Minum DQLab,Merchandise,21,239850,179850,93
DQ-KC-KND,1/18/2024,Kartu Nama DQLab,Kertas & Cetak,65,104850,59850,159
DQ-AT-PMD,1/18/2024,Pulpen Metal DQLab,Alat Tulis,88,164850,149850,129
DQ-KC-LND,1/18/2024,Label Nama DQLab,Kertas & Cetak,13,164850,89850,109
DQ-M-STED,1/18/2024,Set Tulis Eksekutif DQLab,Merchandise,12,299850,209850,54
DQ-E-PMD,1/18/2024,Printer Mini DQLab,Elektronik,56,599850,524850,132
DQ-E-KBD,1/18/2024,Kalkulator Besar DQLab,Elektronik,14,149850,104850,41
DQ-E-LMD,1/18/2024,Label Maker DQLab,Elektronik,17,299850,224850,51
DQ-AT-TRD,1/18/2024,Tipe-X Roller DQLab,Alat Tulis,27,44850,29850,90
DQ-PM-SBD,1/18/2024,Staples + Box DQLab,Perlengkapan Meja,16,74850,59850,83
DQ-E-PLD,1/18/2024,Powerbank Logo DQLab,Elektronik,29,299850,269850,105
DQ-P-LCD,1/18/2024,Lakban + Cutter DQLab,Pengemasan,39,134850,119850,94
DQ-M-TLD,1/18/2024,Tumbler Logo DQLab,Merchandise,4,194850,164850,37
DQ-M-BAD,1/19/2024,Buku Agenda DQLab,Merchandise,91,239850,149850,132
DQ-M-TLD,1/19/2024,Termos Logo DQLab,Merchandise,89,194850,149850,145
DQ-M-DKD,1/19/2024,Dompet Kartu DQLab,Merchandise,20,149850,119850,115
DQ-E-EKD,1/19/2024,Earphone Kantor DQLab,Elektronik,205,224850,104850,237
DQ-KC-KND,1/19/2024,Kartu Nama DQLab,Kertas & Cetak,33,104850,59850,108
DQ-AT-PMD,1/19/2024,Pulpen Metal DQLab,Alat Tulis,94,164850,149850,130
DQ-KC-LND,1/19/2024,Label Nama DQLab,Kertas & Cetak,168,164850,89850,179
DQ-M-STED,1/19/2024,Set Tulis Eksekutif DQLab,Merchandise,32,299850,209850,131
DQ-E-PMD,1/19/2024,Printer Mini DQLab,Elektronik,68,599850,524850,94
DQ-PM-PKD,1/19/2024,Papan Klip DQLab,Perlengkapan Meja,1,374850,134850,43
DQ-E-KBD,1/19/2024,Kalkulator Besar DQLab,Elektronik,2,149850,104850,20
DQ-AT-TRD,1/19/2024,Tipe-X Roller DQLab,Alat Tulis,24,44850,29850,76
DQ-PM-SBD,1/19/2024,Staples + Box DQLab,Perlengkapan Meja,18,74850,59850,75
DQ-E-PLD,1/19/2024,Powerbank Logo DQLab,Elektronik,58,299850,269850,106
DQ-P-LCD,1/19/2024,Lakban + Cutter DQLab,Pengemasan,56,134850,119850,107
DQ-M-TLD,1/19/2024,Tumbler Logo DQLab,Merchandise,3,194850,164850,38
DQ-E-SMD,1/19/2024,Speaker Mini DQLab,Elektronik,12,389850,314850,71
DQ-M-BAD,1/20/2024,Buku Agenda DQLab,Merchandise,64,239850,149850,98
DQ-M-TLD,1/20/2024,Termos Logo DQLab,Merchandise,38,194850,149850,71
DQ-AT-SND,1/20/2024,Sticky Notes DQLab,Alat Tulis,5,59850,29850,27
DQ-M-DKD,1/20/2024,Dompet Kartu DQLab,Merchandise,3,149850,119850,72
DQ-E-EKD,1/20/2024,Earphone Kantor DQLab,Elektronik,165,224850,104850,181
DQ-M-BMD,1/20/2024,Botol Minum DQLab,Merchandise,18,239850,179850,84
DQ-KC-KND,1/20/2024,Kartu Nama DQLab,Kertas & Cetak,104,104850,59850,149
DQ-AT-PMD,1/20/2024,Pulpen Metal DQLab,Alat Tulis,118,164850,149850,172
DQ-O-KSD,1/20/2024,Kotak Serbaguna DQLab,Organisasi,36,224850,164850,65
DQ-KC-LND,1/20/2024,Label Nama DQLab,Kertas & Cetak,44,164850,89850,118
DQ-M-STED,1/20/2024,Set Tulis Eksekutif DQLab,Merchandise,27,299850,209850,44
DQ-E-PMD,1/20/2024,Printer Mini DQLab,Elektronik,35,599850,524850,60
DQ-PM-PKD,1/20/2024,Papan Klip DQLab,Perlengkapan Meja,31,374850,134850,54
DQ-E-KBD,1/20/2024,Kalkulator Besar DQLab,Elektronik,20,149850,104850,105
DQ-E-LMD,1/20/2024,Label Maker DQLab,Elektronik,21,299850,224850,117
DQ-AT-TRD,1/20/2024,Tipe-X Roller DQLab,Alat Tulis,31,44850,29850,55
DQ-PM-SBD,1/20/2024,Staples + Box DQLab,Perlengkapan Meja,24,74850,59850,99
DQ-E-PLD,1/20/2024,Powerbank Logo DQLab,Elektronik,106,299850,269850,147
DQ-P-LCD,1/20/2024,Lakban + Cutter DQLab,Pengemasan,53,134850,119850,149
DQ-M-TLD,1/20/2024,Tumbler Logo DQLab,Merchandise,34,194850,164850,106
DQ-E-SMD,1/20/2024,Speaker Mini DQLab,Elektronik,75,389850,314850,170
DQ-M-BAD,1/21/2024,Buku Agenda DQLab,Merchandise,189,239850,149850,249
DQ-M-TLD,1/21/2024,Termos Logo DQLab,Merchandise,145,194850,149850,179
DQ-M-DKD,1/21/2024,Dompet Kartu DQLab,Merchandise,8,149850,119850,75
DQ-E-EKD,1/21/2024,Earphone Kantor DQLab,Elektronik,260,224850,104850,332
DQ-M-BMD,1/21/2024,Botol Minum DQLab,Merchandise,106,239850,179850,177
DQ-KC-KND,1/21/2024,Kartu Nama DQLab,Kertas & Cetak,208,104850,59850,239
DQ-AT-PMD,1/21/2024,Pulpen Metal DQLab,Alat Tulis,204,164850,149850,271
DQ-O-KSD,1/21/2024,Kotak Serbaguna DQLab,Organisasi,46,224850,164850,113
DQ-KC-LND,1/21/2024,Label Nama DQLab,Kertas & Cetak,100,164850,89850,195
DQ-M-STED,1/21/2024,Set Tulis Eksekutif DQLab,Merchandise,10,299850,209850,68
DQ-E-PMD,1/21/2024,Printer Mini DQLab,Elektronik,99,599850,524850,160
DQ-E-KBD,1/21/2024,Kalkulator Besar DQLab,Elektronik,80,149850,104850,131
DQ-E-LMD,1/21/2024,Label Maker DQLab,Elektronik,5,299850,224850,84
DQ-AT-TRD,1/21/2024,Tipe-X Roller DQLab,Alat Tulis,99,44850,29850,123
DQ-PM-SBD,1/21/2024,Staples + Box DQLab,Perlengkapan Meja,85,74850,59850,148
DQ-E-PLD,1/21/2024,Powerbank Logo DQLab,Elektronik,133,299850,269850,202
DQ-P-LCD,1/21/2024,Lakban + Cutter DQLab,Pengemasan,33,134850,119850,50
DQ-M-TLD,1/21/2024,Tumbler Logo DQLab,Merchandise,4,194850,164850,66
DQ-E-SMD,1/21/2024,Speaker Mini DQLab,Elektronik,44,389850,314850,113
DQ-M-BAD,1/22/2024,Buku Agenda DQLab,Merchandise,113,239850,149850,127
DQ-M-TLD,1/22/2024,Termos Logo DQLab,Merchandise,84,194850,149850,161
DQ-M-DKD,1/22/2024,Dompet Kartu DQLab,Merchandise,26,149850,119850,41
DQ-E-EKD,1/22/2024,Earphone Kantor DQLab,Elektronik,235,224850,104850,291
DQ-M-BMD,1/22/2024,Botol Minum DQLab,Merchandise,14,239850,179850,78
DQ-KC-KND,1/22/2024,Kartu Nama DQLab,Kertas & Cetak,173,104850,59850,222
DQ-AT-PMD,1/22/2024,Pulpen Metal DQLab,Alat Tulis,95,164850,149850,156
DQ-O-KSD,1/22/2024,Kotak Serbaguna DQLab,Organisasi,79,224850,164850,104
DQ-KC-LND,1/22/2024,Label Nama DQLab,Kertas & Cetak,58,164850,89850,80
DQ-M-STED,1/22/2024,Set Tulis Eksekutif DQLab,Merchandise,16,299850,209850,55
DQ-E-PMD,1/22/2024,Printer Mini DQLab,Elektronik,70,599850,524850,98
DQ-E-KBD,1/22/2024,Kalkulator Besar DQLab,Elektronik,91,149850,104850,117
DQ-E-LMD,1/22/2024,Label Maker DQLab,Elektronik,77,299850,224850,149
DQ-AT-TRD,1/22/2024,Tipe-X Roller DQLab,Alat Tulis,50,44850,29850,78
DQ-PM-SBD,1/22/2024,Staples + Box DQLab,Perlengkapan Meja,60,74850,59850,127
DQ-E-PLD,1/22/2024,Powerbank Logo DQLab,Elektronik,115,299850,269850,179
DQ-P-LCD,1/22/2024,Lakban + Cutter DQLab,Pengemasan,75,134850,119850,174
DQ-M-TLD,1/22/2024,Tumbler Logo DQLab,Merchandise,16,194850,164850,115
DQ-E-SMD,1/22/2024,Speaker Mini DQLab,Elektronik,61,389850,314850,132
DQ-M-BAD,1/23/2024,Buku Agenda DQLab,Merchandise,48,239850,149850,80
DQ-M-TLD,1/23/2024,Termos Logo DQLab,Merchandise,17,194850,149850,35
DQ-E-EKD,1/23/2024,Earphone Kantor DQLab,Elektronik,331,224850,104850,352
DQ-M-BMD,1/23/2024,Botol Minum DQLab,Merchandise,58,239850,179850,68
DQ-KC-KND,1/23/2024,Kartu Nama DQLab,Kertas & Cetak,98,104850,59850,165
DQ-AT-PMD,1/23/2024,Pulpen Metal DQLab,Alat Tulis,151,164850,149850,161
DQ-O-KSD,1/23/2024,Kotak Serbaguna DQLab,Organisasi,7,224850,164850,50
DQ-KC-LND,1/23/2024,Label Nama DQLab,Kertas & Cetak,47,164850,89850,104
DQ-M-STED,1/23/2024,Set Tulis Eksekutif DQLab,Merchandise,29,299850,209850,127
DQ-E-PMD,1/23/2024,Printer Mini DQLab,Elektronik,41,599850,524850,51
DQ-PM-PKD,1/23/2024,Papan Klip DQLab,Perlengkapan Meja,7,374850,134850,32
DQ-E-KBD,1/23/2024,Kalkulator Besar DQLab,Elektronik,10,149850,104850,80
DQ-E-LMD,1/23/2024,Label Maker DQLab,Elektronik,36,299850,224850,109
DQ-AT-TRD,1/23/2024,Tipe-X Roller DQLab,Alat Tulis,36,44850,29850,108
DQ-PM-SBD,1/23/2024,Staples + Box DQLab,Perlengkapan Meja,31,74850,59850,109
DQ-E-PLD,1/23/2024,Powerbank Logo DQLab,Elektronik,65,299850,269850,96
DQ-P-LCD,1/23/2024,Lakban + Cutter DQLab,Pengemasan,13,134850,119850,89
DQ-E-SMD,1/23/2024,Speaker Mini DQLab,Elektronik,6,389850,314850,91
DQ-M-BAD,1/24/2024,Buku Agenda DQLab,Merchandise,38,239850,149850,73
DQ-M-TLD,1/24/2024,Termos Logo DQLab,Merchandise,15,194850,149850,40
DQ-E-EKD,1/24/2024,Earphone Kantor DQLab,Elektronik,333,224850,104850,393
DQ-M-BMD,1/24/2024,Botol Minum DQLab,Merchandise,79,239850,179850,174
DQ-KC-KND,1/24/2024,Kartu Nama DQLab,Kertas & Cetak,129,104850,59850,195
DQ-AT-PMD,1/24/2024,Pulpen Metal DQLab,Alat Tulis,57,164850,149850,95
DQ-O-KSD,1/24/2024,Kotak Serbaguna DQLab,Organisasi,15,224850,164850,102
DQ-KC-LND,1/24/2024,Label Nama DQLab,Kertas & Cetak,69,164850,89850,147
DQ-M-STED,1/24/2024,Set Tulis Eksekutif DQLab,Merchandise,29,299850,209850,85
DQ-E-PMD,1/24/2024,Printer Mini DQLab,Elektronik,50,599850,524850,121
DQ-O-MED,1/24/2024,Map Eksklusif DQLab,Organisasi,15,299850,209850,93
DQ-E-LMD,1/24/2024,Label Maker DQLab,Elektronik,15,299850,224850,100
DQ-AT-TRD,1/24/2024,Tipe-X Roller DQLab,Alat Tulis,41,44850,29850,66
DQ-PM-SBD,1/24/2024,Staples + Box DQLab,Perlengkapan Meja,73,74850,59850,172
DQ-P-LCD,1/24/2024,Lakban + Cutter DQLab,Pengemasan,37,134850,119850,136
DQ-M-TLD,1/24/2024,Tumbler Logo DQLab,Merchandise,13,194850,164850,70
DQ-M-BAD,1/25/2024,Buku Agenda DQLab,Merchandise,151,239850,149850,245
DQ-M-TLD,1/25/2024,Termos Logo DQLab,Merchandise,31,194850,149850,79
DQ-E-EKD,1/25/2024,Earphone Kantor DQLab,Elektronik,145,224850,104850,187
DQ-M-BMD,1/25/2024,Botol Minum DQLab,Merchandise,14,239850,179850,46
DQ-KC-KND,1/25/2024,Kartu Nama DQLab,Kertas & Cetak,117,104850,59850,136
DQ-AT-PMD,1/25/2024,Pulpen Metal DQLab,Alat Tulis,74,164850,149850,152
DQ-O-KSD,1/25/2024,Kotak Serbaguna DQLab,Organisasi,37,224850,164850,80
DQ-KC-LND,1/25/2024,Label Nama DQLab,Kertas & Cetak,33,164850,89850,94
DQ-M-STED,1/25/2024,Set Tulis Eksekutif DQLab,Merchandise,74,299850,209850,93
DQ-E-PMD,1/25/2024,Printer Mini DQLab,Elektronik,40,599850,524850,68
DQ-E-KBD,1/25/2024,Kalkulator Besar DQLab,Elektronik,16,149850,104850,83
DQ-E-LMD,1/25/2024,Label Maker DQLab,Elektronik,3,299850,224850,13
DQ-AT-TRD,1/25/2024,Tipe-X Roller DQLab,Alat Tulis,62,44850,29850,140
DQ-PM-SBD,1/25/2024,Staples + Box DQLab,Perlengkapan Meja,19,74850,59850,32
DQ-E-PLD,1/25/2024,Powerbank Logo DQLab,Elektronik,29,299850,269850,54
DQ-P-LCD,1/25/2024,Lakban + Cutter DQLab,Pengemasan,36,134850,119850,69
DQ-M-TLD,1/25/2024,Tumbler Logo DQLab,Merchandise,23,194850,164850,112
DQ-E-SMD,1/25/2024,Speaker Mini DQLab,Elektronik,49,389850,314850,60
DQ-M-BAD,1/26/2024,Buku Agenda DQLab,Merchandise,64,239850,149850,105
DQ-M-TLD,1/26/2024,Termos Logo DQLab,Merchandise,53,194850,149850,146
DQ-M-DKD,1/26/2024,Dompet Kartu DQLab,Merchandise,10,149850,119850,43
DQ-E-EKD,1/26/2024,Earphone Kantor DQLab,Elektronik,240,224850,104850,261
DQ-M-BMD,1/26/2024,Botol Minum DQLab,Merchandise,74,239850,179850,133
DQ-KC-KND,1/26/2024,Kartu Nama DQLab,Kertas & Cetak,59,104850,59850,103
DQ-AT-PMD,1/26/2024,Pulpen Metal DQLab,Alat Tulis,127,164850,149850,169
DQ-KC-LND,1/26/2024,Label Nama DQLab,Kertas & Cetak,53,164850,89850,95
DQ-M-STED,1/26/2024,Set Tulis Eksekutif DQLab,Merchandise,23,299850,209850,93
DQ-E-PMD,1/26/2024,Printer Mini DQLab,Elektronik,36,599850,524850,96
DQ-E-KBD,1/26/2024,Kalkulator Besar DQLab,Elektronik,16,149850,104850,68
DQ-AT-TRD,1/26/2024,Tipe-X Roller DQLab,Alat Tulis,21,44850,29850,42
DQ-PM-SBD,1/26/2024,Staples + Box DQLab,Perlengkapan Meja,44,74850,59850,120
DQ-E-PLD,1/26/2024,Powerbank Logo DQLab,Elektronik,25,299850,269850,99
DQ-P-LCD,1/26/2024,Lakban + Cutter DQLab,Pengemasan,29,134850,119850,71
DQ-M-TLD,1/26/2024,Tumbler Logo DQLab,Merchandise,3,194850,164850,52
DQ-M-BAD,1/27/2024,Buku Agenda DQLab,Merchandise,115,239850,149850,198
DQ-M-TLD,1/27/2024,Termos Logo DQLab,Merchandise,36,194850,149850,88
DQ-BC-NAD,1/27/2024,Notebook A5 DQLab,Buku Catatan,7,194850,149850,60
DQ-E-EKD,1/27/2024,Earphone Kantor DQLab,Elektronik,214,224850,104850,252
DQ-M-BMD,1/27/2024,Botol Minum DQLab,Merchandise,57,239850,179850,79
DQ-KC-KND,1/27/2024,Kartu Nama DQLab,Kertas & Cetak,45,104850,59850,66
DQ-AT-PMD,1/27/2024,Pulpen Metal DQLab,Alat Tulis,78,164850,149850,133
DQ-O-KSD,1/27/2024,Kotak Serbaguna DQLab,Organisasi,7,224850,164850,18
DQ-KC-LND,1/27/2024,Label Nama DQLab,Kertas & Cetak,67,164850,89850,111
DQ-M-STED,1/27/2024,Set Tulis Eksekutif DQLab,Merchandise,15,299850,209850,111
DQ-E-PMD,1/27/2024,Printer Mini DQLab,Elektronik,97,599850,524850,187
DQ-PM-PKD,1/27/2024,Papan Klip DQLab,Perlengkapan Meja,31,374850,134850,130
DQ-E-KBD,1/27/2024,Kalkulator Besar DQLab,Elektronik,14,149850,104850,31
DQ-E-LMD,1/27/2024,Label Maker DQLab,Elektronik,47,299850,224850,82
DQ-AT-TRD,1/27/2024,Tipe-X Roller DQLab,Alat Tulis,20,44850,29850,103
DQ-PM-SBD,1/27/2024,Staples + Box DQLab,Perlengkapan Meja,24,74850,59850,123
DQ-E-PLD,1/27/2024,Powerbank Logo DQLab,Elektronik,148,299850,269850,191
DQ-P-LCD,1/27/2024,Lakban + Cutter DQLab,Pengemasan,28,134850,119850,44
DQ-E-SMD,1/27/2024,Speaker Mini DQLab,Elektronik,35,389850,314850,112
DQ-M-BAD,1/28/2024,Buku Agenda DQLab,Merchandise,193,239850,149850,260
DQ-M-TLD,1/28/2024,Termos Logo DQLab,Merchandise,50,194850,149850,134
DQ-BC-NAD,1/28/2024,Notebook A5 DQLab,Buku Catatan,4,194850,149850,42
DQ-M-DKD,1/28/2024,Dompet Kartu DQLab,Merchandise,24,149850,119850,69
DQ-E-EKD,1/28/2024,Earphone Kantor DQLab,Elektronik,437,224850,104850,535
DQ-M-BMD,1/28/2024,Botol Minum DQLab,Merchandise,103,239850,179850,133
DQ-KC-KND,1/28/2024,Kartu Nama DQLab,Kertas & Cetak,253,104850,59850,298
DQ-AT-PMD,1/28/2024,Pulpen Metal DQLab,Alat Tulis,130,164850,149850,149
DQ-O-KSD,1/28/2024,Kotak Serbaguna DQLab,Organisasi,17,224850,164850,99
DQ-KC-LND,1/28/2024,Label Nama DQLab,Kertas & Cetak,108,164850,89850,141
DQ-M-STED,1/28/2024,Set Tulis Eksekutif DQLab,Merchandise,85,299850,209850,158
DQ-E-PMD,1/28/2024,Printer Mini DQLab,Elektronik,85,599850,524850,143
DQ-E-KBD,1/28/2024,Kalkulator Besar DQLab,Elektronik,107,149850,104850,152
DQ-E-LMD,1/28/2024,Label Maker DQLab,Elektronik,5,299850,224850,96
DQ-AT-TRD,1/28/2024,Tipe-X Roller DQLab,Alat Tulis,120,44850,29850,153
DQ-PM-SBD,1/28/2024,Staples + Box DQLab,Perlengkapan Meja,67,74850,59850,99
DQ-E-PLD,1/28/2024,Powerbank Logo DQLab,Elektronik,37,299850,269850,108
DQ-P-LCD,1/28/2024,Lakban + Cutter DQLab,Pengemasan,38,134850,119850,84
DQ-M-TLD,1/28/2024,Tumbler Logo DQLab,Merchandise,16,194850,164850,37
DQ-E-SMD,1/28/2024,Speaker Mini DQLab,Elektronik,33,389850,314850,97
DQ-M-BAD,1/29/2024,Buku Agenda DQLab,Merchandise,146,239850,149850,168
DQ-M-TLD,1/29/2024,Termos Logo DQLab,Merchandise,61,194850,149850,93
DQ-BC-NAD,1/29/2024,Notebook A5 DQLab,Buku Catatan,8,194850,149850,106
DQ-M-DKD,1/29/2024,Dompet Kartu DQLab,Merchandise,16,149850,119850,55
DQ-E-EKD,1/29/2024,Earphone Kantor DQLab,Elektronik,121,224850,104850,147
DQ-M-BMD,1/29/2024,Botol Minum DQLab,Merchandise,30,239850,179850,101
DQ-KC-KND,1/29/2024,Kartu Nama DQLab,Kertas & Cetak,439,104850,59850,532
DQ-AT-PMD,1/29/2024,Pulpen Metal DQLab,Alat Tulis,192,164850,149850,290
DQ-O-KSD,1/29/2024,Kotak Serbaguna DQLab,Organisasi,48,224850,164850,143
DQ-KC-LND,1/29/2024,Label Nama DQLab,Kertas & Cetak,124,164850,89850,146
DQ-M-STED,1/29/2024,Set Tulis Eksekutif DQLab,Merchandise,44,299850,209850,112
DQ-E-PMD,1/29/2024,Printer Mini DQLab,Elektronik,52,599850,524850,80
DQ-PM-PKD,1/29/2024,Papan Klip DQLab,Perlengkapan Meja,5,374850,134850,63
DQ-E-KBD,1/29/2024,Kalkulator Besar DQLab,Elektronik,120,149850,104850,141
DQ-O-MED,1/29/2024,Map Eksklusif DQLab,Organisasi,21,299850,209850,91
DQ-E-LMD,1/29/2024,Label Maker DQLab,Elektronik,126,299850,224850,154
DQ-AT-TRD,1/29/2024,Tipe-X Roller DQLab,Alat Tulis,160,44850,29850,245
DQ-PM-SBD,1/29/2024,Staples + Box DQLab,Perlengkapan Meja,57,74850,59850,75
DQ-E-PLD,1/29/2024,Powerbank Logo DQLab,Elektronik,79,299850,269850,159
DQ-P-LCD,1/29/2024,Lakban + Cutter DQLab,Pengemasan,99,134850,119850,136
DQ-M-BAD,1/30/2024,Buku Agenda DQLab,Merchandise,116,239850,149850,203
DQ-M-TLD,1/30/2024,Termos Logo DQLab,Merchandise,30,194850,149850,91
DQ-E-EKD,1/30/2024,Earphone Kantor DQLab,Elektronik,330,224850,104850,422
DQ-M-BMD,1/30/2024,Botol Minum DQLab,Merchandise,14,239850,179850,39
DQ-KC-KND,1/30/2024,Kartu Nama DQLab,Kertas & Cetak,108,104850,59850,186
DQ-AT-PMD,1/30/2024,Pulpen Metal DQLab,Alat Tulis,113,164850,149850,134
DQ-O-KSD,1/30/2024,Kotak Serbaguna DQLab,Organisasi,39,224850,164850,73
DQ-KC-LND,1/30/2024,Label Nama DQLab,Kertas & Cetak,67,164850,89850,128
DQ-M-STED,1/30/2024,Set Tulis Eksekutif DQLab,Merchandise,27,299850,209850,121
DQ-E-PMD,1/30/2024,Printer Mini DQLab,Elektronik,83,599850,524850,145
DQ-O-MED,1/30/2024,Map Eksklusif DQLab,Organisasi,8,299850,209850,40
DQ-E-LMD,1/30/2024,Label Maker DQLab,Elektronik,20,299850,224850,45
DQ-AT-TRD,1/30/2024,Tipe-X Roller DQLab,Alat Tulis,72,44850,29850,138
DQ-PM-SBD,1/30/2024,Staples + Box DQLab,Perlengkapan Meja,63,74850,59850,111
DQ-E-PLD,1/30/2024,Powerbank Logo DQLab,Elektronik,87,299850,269850,149
DQ-P-LCD,1/30/2024,Lakban + Cutter DQLab,Pengemasan,36,134850,119850,87
DQ-M-TLD,1/30/2024,Tumbler Logo DQLab,Merchandise,12,194850,164850,79
DQ-E-SMD,1/30/2024,Speaker Mini DQLab,Elektronik,5,389850,314850,53
DQ-M-BAD,1/31/2024,Buku Agenda DQLab,Merchandise,81,239850,149850,104
DQ-M-TLD,1/31/2024,Termos Logo DQLab,Merchandise,12,194850,149850,26
DQ-E-EKD,1/31/2024,Earphone Kantor DQLab,Elektronik,178,224850,104850,222
DQ-M-BMD,1/31/2024,Botol Minum DQLab,Merchandise,51,239850,179850,147
DQ-KC-KND,1/31/2024,Kartu Nama DQLab,Kertas & Cetak,39,104850,59850,123
DQ-AT-PMD,1/31/2024,Pulpen Metal DQLab,Alat Tulis,49,164850,149850,76
DQ-O-KSD,1/31/2024,Kotak Serbaguna DQLab,Organisasi,18,224850,164850,103
DQ-KC-LND,1/31/2024,Label Nama DQLab,Kertas & Cetak,245,164850,89850,263
DQ-M-STED,1/31/2024,Set Tulis Eksekutif DQLab,Merchandise,51,299850,209850,134
DQ-E-PMD,1/31/2024,Printer Mini DQLab,Elektronik,45,599850,524850,112
DQ-PM-PKD,1/31/2024,Papan Klip DQLab,Perlengkapan Meja,7,374850,134850,33
DQ-E-KBD,1/31/2024,Kalkulator Besar DQLab,Elektronik,4,149850,104850,20
DQ-E-LMD,1/31/2024,Label Maker DQLab,Elektronik,35,299850,224850,90
DQ-AT-TRD,1/31/2024,Tipe-X Roller DQLab,Alat Tulis,59,44850,29850,81
DQ-PM-SBD,1/31/2024,Staples + Box DQLab,Perlengkapan Meja,17,74850,59850,66
DQ-E-PLD,1/31/2024,Powerbank Logo DQLab,Elektronik,45,299850,269850,96
DQ-P-LCD,1/31/2024,Lakban + Cutter DQLab,Pengemasan,38,134850,119850,56
DQ-M-BAD,2/1/2024,Buku Agenda DQLab,Merchandise,103,239850,149850,162
DQ-M-TLD,2/1/2024,Termos Logo DQLab,Merchandise,14,194850,149850,50
DQ-AT-SND,2/1/2024,Sticky Notes DQLab,Alat Tulis,6,59850,29850,81
